source,target,aspect_intercell_source,aspect_intercell_target,category_intercell_source,category_intercell_target,category_source_intercell_source,category_source_intercell_target,consensus_direction,consensus_inhibition,consensus_score_intercell_source,consensus_score_intercell_target,consensus_stimulation,curation_effort,database_intercell_source,database_intercell_target,dip_url,entity_type_intercell_source,entity_type_intercell_target,is_inhibition,is_stimulation,n_primary_sources,n_references,n_sources,parent_intercell_source,parent_intercell_target,plasma_membrane_peripheral_intercell_source,plasma_membrane_peripheral_intercell_target,plasma_membrane_transmembrane_intercell_source,plasma_membrane_transmembrane_intercell_target,receiver_intercell_source,receiver_intercell_target,references,references_stripped,scope_intercell_source,scope_intercell_target,secreted_intercell_source,secreted_intercell_target,sources,transmitter_intercell_source,transmitter_intercell_target,type,uniprot_intercell_source,uniprot_intercell_target
FGF23,FGFR4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,14,True,5,,,,protein,protein,False,True,11,3,16,ligand,receptor,False,False,False,True,False,True,Baccin2019:16081635;CellTalkDB:16597617;LRdb:16597617;SIGNOR:17306385;connectomeDB2020:16081635,16081635;16597617;17306385,generic,generic,True,True,Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,Q9GZV9,P22455
PGF,FGFR4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR,True,False,post_translational,P49763,P22455
PDGFA,FURIN,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,16,1,False,2,,,,protein,protein,False,False,2,1,2,ligand,receptor,False,False,False,False,False,True,HPRD-phos:12670890;HPRD:12670890,12670890,generic,generic,True,True,HPRD;HPRD-phos,True,False,post_translational,P04085,P09958
IGF1,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,19,True,1,talklr;connectomeDB2020;Matrisome;iTALK;CellPhoneDB;GO_Intercell;HPMR;ICELLNET;CellChatDB;CellTalkDB;Ramilowski2015;Guide2Pharma;LRdb;Baccin2019;SignaLink_function;OmniPath,,,protein,protein,False,True,2,1,2,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR;Wang,True,False,post_translational,P05019,P35916
EGF,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,19,True,1,,,,protein,protein,False,True,2,1,2,ligand,receptor,False,False,True,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR;Wang,True,False,post_translational,P01133,P35916
NGF,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,19,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR,True,False,post_translational,P01138,P35916
CSF1,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,19,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,True,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR,True,False,post_translational,P09603,P35916
HGF,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,19,True,1,,,,protein,protein,False,True,2,1,2,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR;Wang,True,False,post_translational,P14210,P35916
TNF,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,17,19,False,1,,,,protein,protein,False,False,2,1,3,ligand,receptor,False,False,False,True,False,True,CellTalkDB:32103204,32103204,generic,generic,True,True,CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB,True,False,post_translational,P01375,P35916
AREG,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,19,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,True,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR,True,False,post_translational,P15514,P35916
PDGFA,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,19,True,1,,,,protein,protein,False,True,2,1,2,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR;Wang,True,False,post_translational,P04085,P35916
PDGFB,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,19,True,1,,,,protein,protein,False,True,2,1,2,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR;Wang,True,False,post_translational,P01127,P35916
ANGPT2,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,12,19,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR,True,False,post_translational,O15123,P35916
ANGPT1,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,19,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR,True,False,post_translational,Q15389,P35916
ANGPT4,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,12,19,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR,True,False,post_translational,Q9Y264,P35916
KDR,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,1,19,False,5,,,,protein,protein,False,False,4,5,7,ligand,receptor,False,False,True,True,False,True,HPRD:15474514;IntAct:16530705;IntAct:20224550;IntAct:21130043;iPTMnet:12881528,12881528;15474514;16530705;20224550;21130043,generic,generic,True,True,HPRD;HPRD_MIMP;IntAct;MIMP;PhosphoSite_MIMP;iPTMnet;phosphoELM_MIMP,True,False,post_translational,P35968,P35916
BDNF,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,19,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR,True,False,post_translational,P23560,P35916
EREG,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,13,19,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,True,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR,True,False,post_translational,O14944,P35916
VEGFD,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,13,19,True,7,,,,protein,protein,False,True,12,4,22,ligand,receptor,False,False,False,True,False,True,CellChatDB:16633338;CellTalkDB:9435229;HPRD:9435229;SIGNOR:17306385;SIGNOR:9435229;connectomeDB2020:21148085;connectomeDB2020:9435229,16633338;17306385;21148085;9435229,generic,generic,True,True,CellChatDB;CellPhoneDB;CellTalkDB;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,O43915,P35916
VTN,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,11,19,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,True,Wang,True,False,post_translational,P04004,P35916
FGF5,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,19,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR,True,False,post_translational,P12034,P35916
FGF23,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,19,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR,True,False,post_translational,Q9GZV9,P35916
PGF,FLT4,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,19,True,1,,,,protein,protein,False,True,2,1,2,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,True,SIGNOR;Wang,True,False,post_translational,P49763,P35916
IL6,NOTCH3,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,19,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P05231,Q9UM47
DLL4,NOTCH3,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,8,17,True,8,,,,protein,protein,False,True,12,3,15,ligand,receptor,False,False,True,True,False,True,Baccin2019:29230914;CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:18182388;LRdb:22353464;Ramilowski2015:18182388;connectomeDB2020:18182388;talklr:18182388,18182388;22353464;29230914,generic,generic,False,False,Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;DLRP_talklr;EMBRACE;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,Q9NR61,Q9UM47
THBS2,NOTCH3,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,8,17,False,6,,,,protein,protein,False,False,8,1,11,ligand,receptor,False,False,False,True,False,True,Baccin2019:19147503;CellTalkDB:19147503;LRdb:19147503;Ramilowski2015:19147503;connectomeDB2020:19147503;talklr:19147503,19147503,generic,generic,True,False,Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr,True,False,post_translational,P35442,Q9UM47
DLK1,NOTCH3,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,7,17,False,5,,,,protein,protein,False,False,8,1,9,ligand,receptor,False,False,True,True,False,True,CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:22353464;LRdb:22353464;connectomeDB2020:22353464,22353464,generic,generic,True,False,CellChatDB;CellPhoneDB;CellTalkDB;DLRP_talklr;EMBRACE;LRdb;connectomeDB2020;iTALK;talklr,True,False,post_translational,P80370,Q9UM47
SCGB3A1,NOTCH3,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,9,17,False,1,,,,protein,protein,False,False,2,1,3,ligand,receptor,False,False,False,True,False,True,CellTalkDB:32103204,32103204,generic,generic,True,False,CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB,True,False,post_translational,Q96QR1,Q9UM47
IGF1,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,14,True,1,talklr;connectomeDB2020;iTALK;EMBRACE;CellPhoneDB;GO_Intercell;CellTalkDB;Ramilowski2015;DGIdb;LRdb;Baccin2019;OmniPath,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P05019,P35590
EGF,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,True,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P01133,P35590
NGF,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P01138,P35590
CSF1,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,True,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P09603,P35590
HGF,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P14210,P35590
AREG,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,True,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P15514,P35590
PDGFA,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P04085,P35590
PDGFB,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P01127,P35590
ANGPT2,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,12,14,True,4,,,,protein,protein,False,True,8,3,10,ligand,receptor,False,False,False,True,False,True,Baccin2019:27548530;CellTalkDB:22342979;SIGNOR:17306385;connectomeDB2020:27548530,17306385;22342979;27548530,generic,generic,True,False,Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;SIGNOR;STRING_talklr;connectomeDB2020;iTALK;talklr,True,False,post_translational,O15123,P35590
ANGPT1,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,14,True,7,,,,protein,protein,False,True,11,2,15,ligand,receptor,False,False,False,True,False,True,Baccin2019:11172728;CellTalkDB:11172728;HPMR:11172728;LRdb:11172728;SIGNOR:11172728;SIGNOR:17306385;connectomeDB2020:11172728,11172728;17306385,generic,generic,True,False,Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,Q15389,P35590
ANGPT4,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,12,14,True,4,,,,protein,protein,False,True,7,4,9,ligand,receptor,False,False,False,True,False,True,CellTalkDB:15851516;SIGNOR:17306385;SignaLink3:10051567;SignaLink3:23331499,10051567;15851516;17306385;23331499,generic,generic,True,False,CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;SIGNOR;STRING_talklr;SignaLink3;iTALK;talklr,True,False,post_translational,Q9Y264,P35590
BDNF,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P23560,P35590
EREG,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,13,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,True,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,O14944,P35590
VEGFD,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,13,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,O43915,P35590
FGF5,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P12034,P35590
FGF23,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,Q9GZV9,P35590
PGF,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,14,True,1,,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P49763,P35590
ANGPTL4,TIE1,functional,functional,ligand,receptor,resource_specific,resource_specific,False,False,7,14,False,1,,,,protein,protein,False,False,5,1,7,ligand,receptor,False,False,False,True,False,True,CellTalkDB:32196115,32196115,generic,generic,True,False,CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr,True,False,post_translational,Q9BY76,P35590
IGF1,AXL,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,18,True,1,talklr;connectomeDB2020;iTALK;HGNC;CellPhoneDB;GO_Intercell;HPMR;CellChatDB;CellTalkDB;Ramilowski2015;DGIdb;LRdb;OmniPath,,,protein,protein,False,True,1,1,1,ligand,receptor,False,False,False,True,False,True,SIGNOR:17306385,17306385,generic,generic,True,False,SIGNOR,True,False,post_translational,P05019,P30530
EGF,AXL,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,18,True,2,,,,protein,protein,False,True,2,2,2,ligand,receptor,False,False,True,True,False,True,CellTalkDB:27775700;SIGNOR:17306385,17306385;27775700,generic,generic,True,False,CellTalkDB;SIGNOR,True,False,post_translational,P01133,P30530
